time,emotionIntensity.anger,emotionIntensity.comments,emotionIntensity.fear,emotionIntensity.joy,emotionIntensity.sad,emotionIntensity.user,emotionIntensity.user association
2019-01-30T00:00:00.000Z,0,there might be a need here to capture some code quality patterns (or ast pattern) out of this and put a warning signal into one of the [pycqa projects](https://github.com/pycqa) ?  thoughts @sigmavirus24 ?,0.297,0,0,thadguidry,Other
2019-01-31T00:00:00.000Z,0,downgrading to ipython==7.1.1 seemed to work as a fix for me.,0,0,0,jvanheugten,Other
2019-02-01T00:00:00.000Z,0,@albertz you may be interested in the following: https://blog.jupyter.org/a-new-python-kernel-for-jupyter-fcdf211e30a8,0,0,0,SylvainCorlay,Member
2019-02-02T00:00:00.000Z,0,"@albertz xeus and xeus-based kernels allow the user to override the concurrency model of the kernel, and use another one.this is mostly useful in a situation of e.g. a desktop app that would be running an event loop. you don't want to start another event loop for your kernel. instead, you probably want your python kernel to hook into the event loop of your application. this is how the slicerjupyter made use of xeus.",0,0,0,SylvainCorlay,Member
2019-02-03T00:00:00.000Z,0,"it would be useful to get clarity on what the expected behaviour is. my preference would be, especially with `ast_node_interactivity=""all""`, to suppress output from any line with a `;` in the multi-line block. one of the arguments i've also seen mentioned is that this also doesn't create a reference to it in the output history allowing the output to be garbage collected sooner.",0,0,0,achampion,Other
2019-02-04T00:00:00.000Z,0,"i think the behavior is ""best effort"", if we find a better implementation that we'll be happy to get it. the semi-colon  is mostly use to suppress the last output of cells, there is no particular expected behavior beyond this i believe.",0,0,0,Carreau,Member
2019-02-05T00:00:00.000Z,0,"yes, this is weird behavior. in my case the whole config is overwritten without @topherocity 's solution",0,0,0,Pithikos,Other
2019-02-06T00:00:00.000Z,0,"i also get this intermittently when importing decorators, only when using `%autoreload 2`:    importing  my_module.py    [autoreload of my_module failed: traceback (most recent call last):      file ""/home/user/anaconda3/lib/python3.7/site-packages/ipython/extensions/autoreload.py"", line 245, in check superreload(m, reload, self.old_objects)      file ""/home/user/anaconda3/lib/python3.7/site-packages/ipython/extensions/autoreload.py"", line 384, in superreload update_generic(old_obj, new_obj)  file ""/home/user/anaconda3/lib/python3.7/site-packages/ipython/extensions/autoreload.py"", line 323, in update_generic update(a, b)  file ""/home/user/anaconda3/lib/python3.7/site-packages/ipython/extensions/autoreload.py"", line 266, in update_function setattr(old, name, getattr(new, name))valueerror: wrapped_function() requires a code object with 1 free vars, not 0]`ipython 6.5.0python 3.7.0 64 bit xubuntu 18.04seems to happen when i change the return object for the wrapped function in the decorator function but can't see a consistent pattern.  code executes still, so it seems like it *is* importing.",0.198,0,0,opi9a,Other
2019-02-07T00:00:00.000Z,0,"check the terminal where you launch your notebook. try to deactivate your firewall(s). symantec/norton is known to block jupyter. this is likely more appropriate (and you might find more info) in jupyter/notebook.   no, it is indeed not currently possible. we would love to have this, but i lack the time / the project lack funding  to develop this more quickly.   yes, the ipython machinery is attempting to detect leading indent and remove them. this is to handle text that might be copy-pasted from other source (like the web) that may include leading indent. it will also automatically strip leading `>>>`, `...`, `... :` and `in [x]` prompt.",0,0,0,Carreau,Member
2019-02-10T00:00:00.000Z,0,i report the same issue!,0,0,0,abduallahmohamed,Other
2019-02-11T00:00:00.000Z,0.47,"i've just stumbled across this issue. even with```%config terminalinteractiveshell.cache_size = 0```jupyter notebook will not free objects referenced in cells. for instance, when writing```a + b```where (``a`` and ``b`` could be numpy arrays or tensors on a gpu), jupyter will hold on to ``a+b`` for the rest of the session even though the object should be freed right after printing/visualizing it.this is not a problem when working with small objects, but it does get rather annoying in interactive sessions that involve big data on a resource-constrained device (gpu memory..)",0,0,0,wjakob,Other
2019-02-12T00:00:00.000Z,0,"aww sintell, i was not able to apply the following label(s): `lib/backgroundjobs`,`bug`. either because they are not existing labels on this repository or because you do not have the permission to apply these.i tried my best to guess by looking at the casing, but was unable to find matching labels.",0,0,0,meeseeksdev[bot],Other
2019-02-13T00:00:00.000Z,0,> i updated ipython to `6.5.0` and i still have the issue with `scrapy shell`downgrading to ipython 6.5.0 fixed the problem will wait until this is fix in the latest,0,0,0,PepeCodes,Other
2019-02-16T00:00:00.000Z,0,"in my case i see that ipython 7.2.0 puts current working directory `''` in the middle of the list. thus standard libs are loaded before my own ones from current dir. it should not happen.```bash-5.0$ python -vpython 3.6.8bash-5.0$ python -c 'import sys,pprint; pprint.pprint(sys.path)'['', '/users/arubtsov/.pyenv/versions/3.6.8/lib/python36.zip', '/users/arubtsov/.pyenv/versions/3.6.8/lib/python3.6', '/users/arubtsov/.pyenv/versions/3.6.8/lib/python3.6/lib-dynload', '/users/arubtsov/.pyenv/versions/3.6.8/lib/python3.6/site-packages']bash-5.0$ ipython -c 'import sys,pprint; pprint.pprint(sys.path)'['/users/arubtsov/.pyenv/versions/3.6.8/bin', '/users/arubtsov/.pyenv/versions/3.6.8/lib/python36.zip', '/users/arubtsov/.pyenv/versions/3.6.8/lib/python3.6', '/users/arubtsov/.pyenv/versions/3.6.8/lib/python3.6/lib-dynload', '', '/users/arubtsov/.pyenv/versions/3.6.8/lib/python3.6/site-packages', '/users/arubtsov/.pyenv/versions/3.6.8/lib/python3.6/site-packages/ipython/extensions', '/users/arubtsov/.ipython']bash-5.0$ ipython -v7.2.0```i am on mac os mojave in case it matters.the same story with python 3.7.2actually, i have found the problem with _my problem_. posting here in case someone else is curious: https://github.com/ipython/ipython/commit/2c70fc6251a3bc5f3df7b956c89f9bc38ca2e2d6it seems like this was done intentionally. i cannot fully agree with the reasoning though",0.094,0,0,andrii-rubtsov,Other
2019-02-17T00:00:00.000Z,0,"could someone share if enabling `jedi` helped their workflow, and if it did, i would like to know how?it certainly made my life much harder: no multi-level completion, no folder completion, nor can i use autocompletion before running the cell (`df = pd.dataframe(); df.val<tab>` fails)",0,0,0,vityas,Other
2019-02-19T00:00:00.000Z,0,"the bug certainly has made my life much harder as well.auto-completion is probably one of the most important feature of an interactive shell. is there a way jedi and path auto-completion can coexist?some very simple heuristics in deciding to use jedi or the legacy completion will help a long way: if one is in a string, then it is unlikely one wants names from the current namespace.",0,0,0,rainwoodman,Other
2019-02-20T00:00:00.000Z,0,"@carreau could you assign this to me, please?",0,0,0,LucianaMarques,Other
2019-02-21T00:00:00.000Z,0,"> could you assign this to me, please?i don't think i can assign to people that do not have commit rights. just leaving a comment saying you want to work on it is enough.",0,0,0,Carreau,Member
2019-02-22T00:00:00.000Z,0,"@takluyver your comments here helped me through a similar problem with ipdb and understand that i can't use `set_trace()` directly in a jupyter cell. ipdb seems to be working fine for me with that understanding. however, i'm running into code display problems with the `%%debug` magic. if this is a separate problem i'll make a new issue for it, but it seems related. here's what i'm seeing:![image](https://user-images.githubusercontent.com/9361152/53250612-be706580-3688-11e9-960c-0e3328e88337.png)so i'm able to iterate over all the lines and print variable values just fine, but i can't see which line i'm on or show surrounding code lines with `l`. any idea what's going wrong here?thanks in advance!",0,0,0,benlindsay,Other
2019-02-23T00:00:00.000Z,0,"@lucianamarques can you retry ?   damn, i didn't try that. if your playing with 3.8 alpha, i'm going to assume you likely have enough skills to dig into this and find what the values of `source, filename, symbol` (and `self.flags`?) at that point. ipython do a number of source and ast transforms that are either incomplete or conflicting with 3.8. i'm not sure i'll have time to install 3.8 and try to track that down myself.   thanks all for pitching in, i'll try to release around friday feb 22. @akshayparopkari is not  too far from my office so we can see if i can get him to do the release. side note on this repo you should have the possibility to apply some tags to issues without having commit rights like so: @meeseeksdev tag ""help wanted""if you like more permissions, just ask and i can give you the ability to close issue, add any tags, remove any tags....<!--@meeseeksdev[bot] say ohweee happy to help--!>  by default permissions are a bit limited you can't tag everything, but now you (@lucianamarques) should be able to tag everything. see (https://github.com/ipython/ipython/blob/master/.meeseeksdev.yml) if there are things you can't do let me know and i'll edit .meeseeksdev.yml) to give you (anyone that asks) those permissions.",0,0,0,Carreau,Member
2019-02-25T00:00:00.000Z,0,"hi @ppmfloss, thanks for the feedback! i've tried with the version from the master branch (`7.4.0-dev`), and tested on several different python versions. the results are:- python 3.5.3: works fine.- python 3.6.0: works fine.- python 3.6.2: works fine.- python 3.6.3: the issue still exists.- python 3.6.4: the issue still exists.- python 3.7.0: works fine.so it appears this only affects certain versions of python. i did a search and my wild guess is that it could be related to python bugs, for instance <https://github.com/python/typing/issues/506>. not sure if you would plan to add workarounds to target python versions, but i guess the better solution for me is to upgrade my python installation.",0,0,0,huzecong,Other
2019-02-26T00:00:00.000Z,0,"i'm ok with the auto numbering but can i have a way to specify that this cell contains step 2 regardless.    > i'm ok with the auto numbering but can i have a way to specify that this cell contains step 2 regardless.actually, you can just enter 'step 1', 'step 2', 'step #' and then whatever other text underneath to achieve the same effect.",0,0,0,tinkerjs,Other
2019-02-27T00:00:00.000Z,0,"for those who have run into issues with downgrading, i found @ivirshup's comment to be most helpful - to disable `jedi` autocomplete in the ipython config. if you haven't already, you can generate an `ipython_config.py` with:```bash# generate configipython profile create# edit config file in vimvim .ipython/profile_default/ipython_kernel_config.py ```and change `c.ipcompleter.use_jedi = false` in `ipython_config.py`",0,0,0,michaelsilverstein,Other
2019-02-28T00:00:00.000Z,0,"ah no worries, patience is a virtue.",0,0,0,happyconcepts,Other
2019-03-01T00:00:00.000Z,0,"i can confirm, even a simpler example with a single temporarydirectory fails cleaning when stopping kernel or restarting it. the problem only arise when kernel is busy when stopped.by the way it is not only an atexit problem, as temporarydirectory rely only on weakref. all cleaning (using with, weakref.finalize, __del__ and atexit) consistently fail in the same manner.for example, despite using **with** this example doesn't clean if stopped during the sleep :```import timeimport tempfilewith tempfile.temporarydirectory() as tmp:        time.sleep(10)```",0.266,0,0.438,Pierre-Bartet,Other
2019-03-02T00:00:00.000Z,0,"@carreau could you take a look at this, please?",0,0,0,LucianaMarques,Other
2019-03-04T00:00:00.000Z,0,"get unexpected logging when press tab.```python 3.6.3 (default, oct  3 2017, 21:45:48) type 'copyright', 'credits' or 'license' for more informationipython 7.3.0 -- an enhanced interactive python. type '?' for help.``````in [3]: p = ais.pro2019-03-04 15:22:53,155 [debug] parso.python.diff: diff parser start2019-03-04 15:22:53,155 [debug] parso.python.diff: line_lengths old: 1; new: 12019-03-04 15:22:53,156 [debug] parso.python.diff: -> code[replace] old[1:1] new[1:1]2019-03-04 15:22:53,156 [debug] parso.python.diff: parse_part from 1 to 1 (to 0 in part parser)                                                                                                                    2019-03-04 15:22:53,156 [debug] parso.python.diff: diff parser end                   jects.pro2019-03-04 15:22:54,821 [debug] parso.python.diff: diff parser start2019-03-04 15:22:54,821 [debug] parso.python.diff: line_lengths old: 1; new: 12019-03-04 15:22:54,821 [debug] parso.python.diff: -> code[replace] old[1:1] new[1:1]2019-03-04 15:22:54,822 [debug] parso.python.diff: parse_part from 1 to 1 (to 0 in part parser)2019-03-04 15:22:54,822 [debug] parso.python.diff: diff parser end```[vgavro's answer](https://github.com/ipython/ipython/issues/10946#issuecomment-354501461) fixes this issue for me.",0.203,0,0,and-semakin,Other
2019-03-05T00:00:00.000Z,0,"i had the same problem on ubuntu.after installing the ipykernel inside the virtual environment, the python path was set to the standard python path (/usr/bin/python3). however, when i deactivated the virtual environment and reactivated it and installed another ipykernel in the virtual environment, the python path was set correctly to the path of the virtual environment.",0.266,0,0,alexgawrilow,Other
2019-03-06T00:00:00.000Z,0,"i have looked into this a little. from what i see, only classes and functions within a reloaded module are updated, but instances of these classes are not touched. updating these would be relatively straight forward setting`instance.__class__ = new_class`with `new_class` being the updated class reference.finding these instances is more complicated. the only way i can think of right now is passing `globals()` to the update function and iterate through all objects in the workspace (and recursively through all nested objects like lists, dicts etc.), checking whether`isinstance(obj, old_class)`and then doing the above update. although i believe this would be the most logical behavior for `%autoreload`, i am not sure of the performance costs.any other ideas?",0,0,0,daharn,Other
2019-03-07T00:00:00.000Z,0,"hi,i'm writing the comment here since the pr has been merged so i assume it will get more visibility on an open issue.it looks like #11318 is missing a `.tag(config=true)` on the `dict_keys_only` option, which prevents it from being set using:```%config ipcompleter.dict_keys_only = true```as a side note, having it `true` by default would be even better :-)regards,douglas",0,0,0,DouglasRaillard,Other
2019-03-08T00:00:00.000Z,0.5,did anyone succeed on that? i am getting crazy,0,0,0,arianccbasile,Other
2019-03-11T00:00:00.000Z,0,"thanks for your contribution, and congrats, i know it is a sometime scary step ! you did (almost) everything right; you'll just see people ask you to not send the pr from `master` of your fork, but use a feature-branch. though that's a detail and it does not matter for now. i'll try to come back to review this as soon as possible, though i'm quite busy this week, so i can't promise. from a quick read that looks great, i just need to understand it, and find out how to fix the tests. thanks !",0,0.415,0,Carreau,Member
2019-03-12T00:00:00.000Z,0,matplotlib also wants to fail ci if there are any errors in the docs.  which is to say i am :+1: on this change.,0,0,0,tacaswell,Other
2019-03-13T00:00:00.000Z,0,"likely. worst case i revert  #11528. though i'm stretched thin trying to maintain ipython on my free time. it's not my fulltime job anymore, so i can't commit as much time as before.",0,0,0,Carreau,Member
2019-03-15T00:00:00.000Z,0,> that worked for me:> > 1. removed hebrew (or arabic) from chrome languages (as mentioned before)> 2. deleted browser cached filesit is worked for me after clear chrome's browsing data and restart it.,0,0,0,czf1009,Other
2019-03-16T00:00:00.000Z,0,"after setting environ lang ,still not working ,then i just renamed the zh_cn folder in  i18n folder",0,0,0,funic,Other
2019-03-17T00:00:00.000Z,0,"i also encountered this problem on ipython with python 3.8.0a2. seems like there is an issue with built-in `compile()` function can't handle `namedexpr` in ast object used for representing assignment expression (a.k.a. walrus operator).```python 3.8.0a2+ (heads/master:06e1e68, mar 17 2019, 14:27:19)type 'copyright', 'credits' or 'license' for more informationipython 7.3.0 -- an enhanced interactive python. type '?' for help.in [1]: import astin [2]: compile(""if a == 1:\n  true"", '<string>', 'exec')out[2]: <code object <module> at 0x111075810, file ""<string>"", line 1>in [3]: compile(ast.parse(""if a == 1:\n  true""), '<string>', 'exec')out[3]: <code object <module> at 0x111075930, file ""<string>"", line 1>in [4]: compile(""if a := 1:\n  true"", '<string>', 'exec')out[4]: <code object <module> at 0x1110759c0, file ""<string>"", line 1>in [5]: compile(ast.parse(""if a := 1:\n  true""), '<string>', 'exec')---------------------------------------------------------------------------systemerror                               traceback (most recent call last)<ipython-input-5-d255a1eb1b58> in <module>----> 1 compile(ast.parse(""if a := 1:\n  true""), '<string>', 'exec')systemerror: unexpected expression```  reported upstream: https://bugs.python.org/issue36332",0.203,0,0,tomyun,Other
2019-03-18T00:00:00.000Z,0,successful work-around in anaconda environment:`conda install ipython=7.2.0`,0,0,0,texadactyl,Other
2019-03-19T00:00:00.000Z,0.359,"> [the jedi completer] certainly made my life much harder: no multi-level completion, no folder completion, [â€¦]nonono. itâ€™s not the jedi completer that does that. thereâ€™s multiple completers and youâ€™re describing that the wrong completer is selected because the completer selection code is broken. and touching the list of completers by enabling jedi uncovered that bug. @takluyver describes the problem in https://github.com/ipython/ipython/pull/10996#issuecomment-378288569.disabling jedi again is a temporary workaround, but actually fixing the completer selection code (#11064 i think) would of course be a much better solution.",0,0.438,0,flying-sheep,Other
2019-03-20T00:00:00.000Z,0,"i'm not quite sure what you are requesting. most of the terminal handling is not done by ipython itself, so i doubt this is something that ipython can fix or implement.   i'm not quite sure what you are requesting. most of the terminal handling is not done by ipython itself, so i doubt this is something that ipython can fix or implement.",0,0,0,Carreau,Member
2019-03-21T00:00:00.000Z,0,![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)  ![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif)![party parrot](http://cultofthepartyparrot.com/parrots/hd/parrot.gif),0,0,0,meeseeksdev[bot],Other
2019-03-22T00:00:00.000Z,0,"> this probably should be reported to conda not ipython.i see an exception in notebook, so as a common user i start with reporting it here.> how did you install ipython ?via conda```- ipykernel=4.10.0=py27_0- ipython=5.8.0=py27_0- ipython_genutils=0.2.0=py27h8b9a179_0- ipywidgets=7.4.2=py27_0```> side note, if you can i would strongly suggest upgrading to python 3; most libraries have now dropped python 2 support and you'll likely get less and less support.i would love to, but a custom package i am using does not support python 3.  > this probably should be reported to conda not ipython.i see an exception in notebook, so as a common user i start with reporting it here.> how did you install ipython ?via conda```- ipykernel=4.10.0=py27_0- ipython=5.8.0=py27_0- ipython_genutils=0.2.0=py27h8b9a179_0- ipywidgets=7.4.2=py27_0```> side note, if you can i would strongly suggest upgrading to python 3; most libraries have now dropped python 2 support and you'll likely get less and less support.i would love to, but a custom package i am using does not support python 3.",0,0,0,ikizhvatov,Other
2019-03-23T00:00:00.000Z,0,"> same here, is there any known workaround that does not require running stuff 2 times?yes: you just need to put the assignement in a different cell, as in https://github.com/ipython/ipython/issues/11098#issuecomment-444259169 i know it's not optimal, but at least you don't have to re-execute the cell.",0,0,0,mapio,Other
2019-03-25T00:00:00.000Z,0.359,"the offending code is this function. it is called whenever there is an `await` statement at the top level.https://github.com/ipython/ipython/blob/f0f6cd8b8c9f74ea8b2c5e37b6132212ce661c28/ipython/core/async_helpers.py#l77-l91it wraps a block in an async function and naively indents it by eight. i'm not super familiar with ast parsing (especially using the builtin `ast` module), but there isn't (or at the very least i don't see) a way to check if a given string is a triple-quote string via the `ast` module.it'd be a shame if this were just silently broken. at the very least, we could warn if we detect the use of triple-quotes together with await (even a simple heuristic along the lines of `if '""""""' in code: ...`, as well as only warning once to avoid spamming the user).  (tag @carreau since they seem to be the one most involved with asyncio in the repl)  great! if there's anything i (or anyone else) can do, feel free to suggest next steps.  the offending code is this function. it is called whenever there is an `await` statement at the top level.https://github.com/ipython/ipython/blob/f0f6cd8b8c9f74ea8b2c5e37b6132212ce661c28/ipython/core/async_helpers.py#l77-l91it wraps a block in an async function and naively indents it by eight. i'm not super familiar with ast parsing (especially using the builtin `ast` module), but there isn't (or at the very least i don't see) a way to check if a given string is a triple-quote string via the `ast` module.it'd be a shame if this were just silently broken. at the very least, we could warn if we detect the use of triple-quotes together with await (even a simple heuristic along the lines of `if '""""""' in code: ...`, as well as only warning once to avoid spamming the user).  (tag @carreau since they seem to be the one most involved with asyncio in the repl)  great! if there's anything i (or anyone else) can do, feel free to suggest next steps.",0,0.141,0,travigd,Other
2019-03-26T00:00:00.000Z,0,"its is probably only on the 5.x branch: https://github.com/ipython/ipython/blob/5.x/docs/source/whatsnew/version5.rst> ipython 5.8.0> update inspecting function/methods for future-proofing. #11139 i'll update on master.   you are right that this is due to #11542 , i'll see if i can come up with a fix.   its is probably only on the 5.x branch: https://github.com/ipython/ipython/blob/5.x/docs/source/whatsnew/version5.rst> ipython 5.8.0> update inspecting function/methods for future-proofing. #11139 i'll update on master.   you are right that this is due to #11542 , i'll see if i can come up with a fix.",0,0,0,Carreau,Member
2019-03-27T00:00:00.000Z,0,"just look at the use case in the image: why would i want to type a python object name inside of a string literal?   is it because jedi doesn't think it is an errorleaf, or is it because going back by two nodes is insufficient?  tokenize has its problem too. what if the cell raises an indentationerror or syntaxerror before the string opening?you may need to backtrack lines gradually, but then you are always expecting an error near the cursor due to the incomplete string declaration?",0,0,0,rainwoodman,Other
2019-03-28T00:00:00.000Z,0,"with tokenize i'm thinking of a simple logic like it is done in [`inputtransformer2.py`](https://github.com/ipython/ipython/blob/a37e39f79a6a30eb4c461783db74913590da80df/ipython/core/inputtransformer2.py#l478). there is some logic for knowing if the user is typing a list or a dictionary in the terminal, so that when pressing `enter` you do not execute the code, you put a new line:![test1](https://user-images.githubusercontent.com/21197331/55141165-13951080-513a-11e9-906a-51abd2176e49.png)![test2](https://user-images.githubusercontent.com/21197331/55141166-13951080-513a-11e9-8f25-601e757e1f87.png)maybe we can try something equivalent with the `""` and `'` characters (i can try to come up with a pr).also another idea could be to use regexp, i would be useless in this case though :p  > tokenize has its problem too. what if the cell raises an indentationerror or syntaxerror before the string openingi guess it would just not complete... what is the current behavior? does the autocompletion still work when you have a syntaxerror in your code? we should check",0,0,0,martinRenou,Other
2019-03-29T00:00:00.000Z,0.351,"> i think we can leave that here. this jus to help to know which completions come from jedi (a autocompletion library) and which ones commes from ipython.ok. i thinks it's still a little bit confusing, i will think more about it and try to bring up a solution.> here you can see that `import` is generated from jedi, and `importlib` from ipython.> we can remove this, it is not that helpfull anymore.sure! > if i understand correctly, yes, remove `text=...` from the `_complete` function seem the right thing to do.sure, will do it!> if you believe this file need to be slit up, then please go for it, you do not need to request permission.thanks, i will try to do it and will probably help with some documentation enhancements too. i'm just afraid to modify too many stuff and break code. > also we talked about applying to outreachy this winter last week, and well try to do so. i would also introduce you to @leportella who was our intern last winter. she might have insightfull comments.thanks for the contact! i will try to reach her.",0,0,0,LucianaMarques,Other
2019-03-31T00:00:00.000Z,0,> pressing ctrl+o works for me (tried in cmd and conemu consoles).for me it's `alt+o`.,0,0,0,Evidlo,Other
2019-04-01T00:00:00.000Z,0,"`%%time` is used a lot, this affects many users & notebooks.@carreau or anyone - is it possible to do a patch release for this soon?(for now i'll go back to v7.3 and tell others to do the same)  `%%time` is used a lot, this affects many users & notebooks.@carreau or anyone - is it possible to do a patch release for this soon?(for now i'll go back to v7.3 and tell others to do the same)",0,0,0,cdeil,Other
2019-04-02T00:00:00.000Z,0,"well i'll fix it once ai have time. the thing is my $dayjob is not fulltime open source anymore so ipython has effectively less than 20% of amaintainer. and i prefer to use this time to review people code and befriendly in a hope to get more people to help.on tue, apr 2, 2019, 14:45 david w.h. swenson <notifications@github.com>wrote:> @wanick <https://github.com/wanick> : i believe the %%timeit behavior was> the same before 7.4.0 (and made sense to me: timeit does multiple runs --> which one should be the result?) of course, there's no such ambiguity with> %%time.>> â€”> you are receiving this because you were mentioned.> reply to this email directly, view it on github> <https://github.com/ipython/ipython/issues/11659#issuecomment-479217282>,> or mute the thread> <https://github.com/notifications/unsubscribe-auth/aauez_ruq7rt-3imrmp1ukbmfkmcyfo7ks5vc89bgajpzm4cd5yv>> .>  well i'll fix it once ai have time. the thing is my $dayjob is not fulltime open source anymore so ipython has effectively less than 20% of amaintainer. and i prefer to use this time to review people code and befriendly in a hope to get more people to help.on tue, apr 2, 2019, 14:45 david w.h. swenson <notifications@github.com>wrote:> @wanick <https://github.com/wanick> : i believe the %%timeit behavior was> the same before 7.4.0 (and made sense to me: timeit does multiple runs --> which one should be the result?) of course, there's no such ambiguity with> %%time.>> â€”> you are receiving this because you were mentioned.> reply to this email directly, view it on github> <https://github.com/ipython/ipython/issues/11659#issuecomment-479217282>,> or mute the thread> <https://github.com/notifications/unsubscribe-auth/aauez_ruq7rt-3imrmp1ukbmfkmcyfo7ks5vc89bgajpzm4cd5yv>> .>",0,0,0,Carreau,Member
2019-04-03T00:00:00.000Z,0,"to give an idea what adding this makes possible in terms of dashboarding (plotting with holoviews, bokeh backend):![holoviews-interactive-audio_mouse](https://user-images.githubusercontent.com/8008618/55468228-e4046d80-563d-11e9-855f-3793d3eca8a8.png)- the green line represents where the audio currently is, which is updated through a callback in javascript when 'currenttime' changes, which updates a python variable.- the blue line follows the cursor- when clicked, javascript code is executed to set the audio widget's 'currenttime' based on the x-value of the cursor.  to give an idea what adding this makes possible in terms of dashboarding (plotting with holoviews, bokeh backend):![holoviews-interactive-audio_mouse](https://user-images.githubusercontent.com/8008618/55468228-e4046d80-563d-11e9-855f-3793d3eca8a8.png)- the green line represents where the audio currently is, which is updated through a callback in javascript when 'currenttime' changes, which updates a python variable.- the blue line follows the cursor- when clicked, javascript code is executed to set the audio widget's 'currenttime' based on the x-value of the cursor.",0,0,0.4,NumesSanguis,Other
2019-04-04T00:00:00.000Z,0,"still have this issue with iptyhon 7.4.0 and scrapy shell```import logginglogging.getlogger().setlevel(logging.warning);```works, but i cant make it work during starting of the shell. looks like scapy don't loads default_profileany workarounds?",0.172,0,0,docker77,Other
2019-04-05T00:00:00.000Z,0,"> sure! i would be happy to collaborate and contribute a bit to the ipython completion logic, i feel like it deserves a bit more love at some places :)yup, me too.> i wanted to try and fix [this other issue](https://github.com/ipython/ipython/issues/11530), if you want to take a look at it. it seems like people are interested in having **only** path completion when typing in a string, and that [this part of the code](https://github.com/ipython/ipython/blob/65778adec13a65f82c5d2bab123e7a63516702c8/ipython/core/completer.py#l1371-l1377) is supposed to achieve this but does not work.seems interesting, this should be something we could work on. i'll write you an e-mail and we can schedule a call!  > sure! i would be happy to collaborate and contribute a bit to the ipython completion logic, i feel like it deserves a bit more love at some places :)yup, me too.> i wanted to try and fix [this other issue](https://github.com/ipython/ipython/issues/11530), if you want to take a look at it. it seems like people are interested in having **only** path completion when typing in a string, and that [this part of the code](https://github.com/ipython/ipython/blob/65778adec13a65f82c5d2bab123e7a63516702c8/ipython/core/completer.py#l1371-l1377) is supposed to achieve this but does not work.seems interesting, this should be something we could work on. i'll write you an e-mail and we can schedule a call!",0,0,0,LucianaMarques,Other
2019-04-06T00:00:00.000Z,0,"the upstream issue was fixed and the fix is available with python 3.8 alpha 3. verified the same on master. i think this can be closed.```shell(foo-venv) â‹Š> ~/cpython on master â¨¯ ipython                                                  18:59:03python 3.8.0a3+ (heads/master:2ea8099523, apr  6 2019, 18:56:04)type 'copyright', 'credits' or 'license' for more informationipython 7.4.0 -- an enhanced interactive python. type '?' for help.in [1]: items = [{'name': 'foo'}, {}]in [2]: for item in items:   ...:     if name := item.get('name'):   ...:         print(name)   ...:foo```",0.172,0,0,tirkarthi,Other
2019-04-07T00:00:00.000Z,0.453,"i like this change, but could you make it clearer in the help docs that `quiet` means to suppress the history lines specifically? a user will still see any output from the command, right? ""quiet"" usually implies that all regular output will be suppressed (i.e. non-errors) or maybe just lower verbosity.  nice work on the tests!  i like this change, but could you make it clearer in the help docs that `quiet` means to suppress the history lines specifically? a user will still see any output from the command, right? ""quiet"" usually implies that all regular output will be suppressed (i.e. non-errors) or maybe just lower verbosity.  nice work on the tests!",0,0.188,0,havocbane,Other
2019-04-08T00:00:00.000Z,0,still an issue in ipython-7.4.0,0,0,0,texadactyl,Other
2019-04-10T00:00:00.000Z,0,"you likely want to deactivate the history which is using sqlite. i'm not quite sure i rememeber the config for this. ```$ python --versionpython 2.7.5$ ipython --version6.2.1```that is unlikely; ipython 6 will not work on python 2. make sure your ipython are using the correct python, that might help you to solve things. to be sure you can use `python -m ipython` to be certain.   we're planning to fix it as soon as we have time; it will likely make it to the 7.5 release that i'll try to make before end of month.   you likely want to deactivate the history which is using sqlite. i'm not quite sure i rememeber the config for this. ```$ python --versionpython 2.7.5$ ipython --version6.2.1```that is unlikely; ipython 6 will not work on python 2. make sure your ipython are using the correct python, that might help you to solve things. to be sure you can use `python -m ipython` to be certain.   we're planning to fix it as soon as we have time; it will likely make it to the 7.5 release that i'll try to make before end of month.",0,0,0,Carreau,Member
